Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD1660,C045,P1436,2021-03-06,564,0.4
OD1661,C046,P1437,2022-02-25,634,0.4
OD1662,C047,P1438,2022-02-13,236,0.4
OD1663,C048,P1439,2022-04-06,444,0.45
OD1664,C049,P1440,2022-01-06,456,0.45
OD1665,C050,P1441,2021-12-23,963,0.45
OD1666,C051,P1442,2021-07-26,456,0.47
OD1667,C052,P1443,2021-07-13,1189,0.47
OD1668,C053,P1444,2022-08-12,1298,0.46
OD1669,C054,P1445,2023-03-06,1456,0.46
OD1670,C055,P1446,2022-04-10,1478,0.46
OD1671,C056,P1447,2022-03-02,256,0.3
OD1672,C057,P1448,2021-09-26,2698,0.3
OD1673,C058,P1449,2021-03-21,2364,0.3
OD1674,C059,P1450,2021-02-22,1236,0.3
OD1675,C060,P1451,2022-09-23,756,0.3
OD1676,C061,P1452,2022-01-25,326,0.35
OD1677,C062,P1453,2021-08-07,453,0.35
OD1678,C063,P1454,2021-12-24,326,0.35
OD1679,C064,P1455,2021-01-10,456,0.35
OD1680,C065,P1456,2021-10-29,675,0.35
OD1681,C066,P1457,2022-05-28,654,0.35
OD1682,C067,P1458,2022-07-12,654,0.4
OD1683,C068,P1459,2021-12-11,654,0.4
OD1684,C069,P1460,2021-02-16,654,0.15
OD1685,C070,P1461,2022-12-24,356,0.15
OD1686,C071,P1462,2021-05-14,686,0.15
OD1687,C072,P1463,2022-06-03,456,0.3
OD1688,C073,P1464,2023-01-23,516,0.3
OD1689,C074,P1465,2022-11-06,355,0.3
OD1690,C075,P1466,2021-09-07,465,0.25
OD1691,C076,P1467,2021-11-20,965,0.25
OD1692,C077,P1468,2021-10-22,1158,0.3
OD1693,C078,P1469,2022-06-04,264,0.3
OD1694,C079,P1470,2022-08-13,433,0.3
OD1695,C080,P1471,2021-07-06,562,0.4
OD1696,C081,P1472,2023-01-02,423,0.4
OD1697,C082,P1473,2021-06-20,621,0.4
OD1698,C083,P1474,2021-11-16,333,0.4
OD1699,C084,P1475,2021-04-14,236,0.4
OD1700,C085,P1476,2021-06-05,456,0.4
OD1701,C086,P1477,2022-01-03,963,0.45
OD1702,C087,P1478,2021-12-08,234,0.45
OD1703,C088,P1479,2021-11-14,456,0.45
OD1704,C089,P1480,2021-12-16,564,0.47
OD1705,C090,P1481,2023-02-08,634,0.47
OD1706,C091,P1482,2021-10-07,236,0.46
OD1707,C092,P1483,2022-03-31,444,0.46
OD1708,C093,P1484,2021-08-09,456,0.46
OD1709,C094,P1484,2023-03-22,963,0.3
OD1710,C095,P1484,2021-01-28,456,0.3
OD1711,C096,P1484,2023-02-09,1189,0.3
OD1712,C097,P1484,2022-07-23,1298,0.3
OD1713,C098,P1484,2022-03-12,1456,0.3
OD1714,C099,P1484,2021-04-24,1478,0.35
OD1715,C100,P1484,2021-03-04,256,0.35
OD1716,C001,P1485,2021-08-24,2698,0.35
OD1717,C002,P1486,2021-09-24,2364,0.35
OD1718,C003,P1487,2021-01-24,1236,0.35
OD1719,C004,P1488,2022-10-15,756,0.35
OD1720,C005,P1489,2023-02-06,326,0.4
OD1721,C006,P1490,2022-11-14,453,0.4
OD1722,C007,P1491,2022-05-15,326,0.15
OD1723,C008,P1492,2022-10-25,456,0.15
OD1724,C009,P1493,2021-06-08,456,0.15
OD1725,C010,P1494,2022-08-22,456,0.35
OD1726,C011,P1495,2022-10-01,456,0.35
OD1727,C012,P1496,2022-10-13,236,0.35
OD1728,C013,P1497,2021-05-25,996,0.35
OD1729,C014,P1498,2021-03-13,654,0.55
OD1730,C015,P1499,2023-03-09,456,0.55
OD1731,C016,P1500,2021-02-24,785,0.55
OD1732,C017,P1501,2022-04-14,365,0.55
OD1733,C018,P1502,2022-06-19,965,0.5
OD1734,C019,P1503,2021-02-26,444,0.5
OD1735,C020,P1504,2021-10-16,569,0.5
OD1736,C021,P1505,2022-11-18,475,0.5
OD1737,C022,P1506,2021-09-19,598,0.5
OD1738,C023,P1507,2022-01-05,536,0.3
OD1739,C024,P1508,2022-05-31,256,0.32
OD1740,C025,P1509,2022-06-19,456,0.25
OD1741,C026,P1510,2022-06-15,456,0.45
OD1742,C027,P1511,2021-03-21,745,0.15
OD1743,C028,P1512,2022-04-08,356,0.33
OD1744,C029,P1513,2021-11-10,1189,0.42
OD1745,C030,P1514,2021-11-06,426,0.42
OD1746,C031,P1515,2021-05-09,1126,0.39
OD1747,C032,P1516,2021-09-27,1145,0.39
OD1748,C033,P1517,2023-03-23,1235,0.39
OD1749,C034,P1518,2021-01-11,1564,0.39
OD1750,C035,P1519,2022-12-01,654,0.37
OD1751,C036,P1520,2021-07-11,854,0.37
OD1752,C037,P1521,2023-03-07,475,0.37
OD1753,C038,P1522,2021-01-08,349,0.37
OD1754,C039,P1523,2022-11-03,350,0.37
OD1755,C040,P1523,2022-03-29,351,0.4
OD1756,C041,P1523,2023-03-12,352,0.4
OD1757,C042,P1523,2022-11-30,353,0.4
OD1758,C043,P1523,2021-03-19,354,0.4
OD1759,C044,P1523,2021-10-03,355,0.4
OD1760,C045,P1523,2021-12-23,356,0.34
OD1761,C046,P1523,2021-05-25,999,0.34
OD1762,C047,P1523,2022-05-07,555,0.34
OD1763,C048,P1524,2022-01-11,555,0.34
OD1764,C049,P1525,2022-03-28,555,0.34
OD1765,C050,P1526,2022-01-12,555,0.38
OD1766,C051,P1527,2022-03-21,1025,0.38
OD1767,C052,P1528,2021-09-19,1025,0.38
OD1768,C053,P1529,2022-02-15,1025,0.38
OD1769,C054,P1530,2021-07-01,555,0.38
OD1770,C055,P1531,2022-07-13,599,0.21
OD1771,C056,P1532,2022-02-11,555,0.21
OD1772,C057,P1533,2021-06-24,555,0.21
OD1773,C058,P1534,2023-03-19,565,0.21
OD1774,C059,P1535,2021-08-03,555,0.21
OD1775,C060,P1536,2021-08-27,999,0.22
OD1776,C061,P1537,2022-11-28,999,0.22
OD1777,C062,P1538,2022-12-26,999,0.22
OD1778,C063,P1539,2022-12-30,999,0.22
OD1779,C064,P1540,2022-09-16,1119,0.22
OD1780,C065,P1541,2022-11-29,1119,0.22
OD1781,C066,P1542,2022-07-30,1119,0.3
OD1782,C067,P1543,2022-12-03,1119,0.3
OD1783,C068,P1544,2021-07-22,985,0.3
OD1784,C069,P1545,2022-12-10,985,0.3
OD1785,C070,P1546,2021-08-11,985,0.3
OD1786,C071,P1547,2022-05-21,985,0.3
OD1787,C072,P1548,2022-05-29,985,0.14
OD1788,C073,P1549,2022-09-05,369,0.14
OD1789,C074,P1550,2021-01-05,399,0.14
OD1790,C075,P1551,2022-10-17,399,0.14
OD1791,C076,P1552,2021-05-02,399,0.12
OD1792,C077,P1553,2022-09-16,399,0.12
OD1793,C078,P1554,2023-03-09,555,0.12
OD1794,C079,P1555,2021-04-22,555,0.12
OD1795,C080,P1556,2021-10-25,555,0.12
OD1796,C081,P1557,2022-08-10,555,0.12
OD1797,C082,P1558,2022-08-04,675,0.34
OD1798,C083,P1559,2021-09-05,675,0.34
OD1799,C084,P1560,2022-11-05,675,0.34
OD1800,C085,P1561,2023-01-25,654,0.34
OD1801,C086,P1562,2021-09-02,654,0.34
OD1802,C087,P1563,2023-03-01,654,0.34
OD1803,C088,P1564,2022-06-20,654,0.44
OD1804,C089,P1565,2022-05-13,356,0.44
OD1805,C090,P1566,2022-04-11,686,0.44
OD1806,C091,P1567,2021-01-13,456,0.44
OD1807,C092,P1568,2021-03-22,516,0.44
OD1808,C093,P1569,2022-12-03,355,0.1
OD1809,C094,P1570,2023-02-17,465,0.1
OD1810,C095,P1571,2022-07-24,965,0.1
OD1811,C096,P1572,2021-10-11,1158,0.3
OD1812,C097,P1573,2022-12-22,264,0.3
OD1813,C098,P1574,2021-01-12,433,0.3
OD1814,C099,P1575,2022-01-02,562,0.25
OD1815,C100,P1576,2021-04-17,423,0.25
OD1816,C001,P1577,2021-04-22,621,0.3
OD1817,C002,P1578,2023-03-02,333,0.3
OD1818,C003,P1579,2022-06-07,236,0.3
OD1819,C004,P1580,2021-11-26,456,0.4
OD1820,C005,P1581,2022-09-24,963,0.4
OD1821,C006,P1582,2021-11-09,234,0.4
OD1822,C007,P1583,2021-05-14,456,0.4
OD1823,C008,P1584,2021-06-02,564,0.4
OD1824,C009,P1585,2022-05-03,634,0.4
OD1825,C010,P1586,2021-10-29,236,0.45
OD1826,C011,P1587,2021-05-04,444,0.45
OD1827,C012,P1588,2023-03-26,456,0.45
OD1828,C013,P1589,2022-07-26,963,0.47
OD1829,C014,P1590,2022-08-13,456,0.47
OD1830,C015,P1591,2022-12-17,1189,0.46
OD1831,C016,P1592,2021-11-03,1298,0.46
OD1832,C017,P1593,2022-11-06,1456,0.46
OD1833,C018,P1594,2022-11-11,1478,0.3
OD1834,C019,P1595,2021-12-26,256,0.3
OD1835,C020,P1596,2022-03-14,2698,0.3
OD1836,C021,P1597,2022-04-10,2364,0.3
OD1837,C022,P1598,2022-10-27,1236,0.3
OD1838,C023,P1599,2022-09-02,756,0.35
OD1839,C024,P1600,2021-03-21,326,0.35
OD1840,C025,P1601,2022-11-25,453,0.35
OD1841,C026,P1602,2022-03-01,326,0.35
OD1842,C027,P1603,2021-06-01,456,0.35
OD1843,C028,P1604,2022-08-26,675,0.35
OD1844,C029,P1605,2022-11-26,654,0.4
OD1845,C030,P1606,2021-11-21,654,0.4
OD1846,C031,P1607,2022-04-03,654,0.15
OD1847,C032,P1608,2021-01-01,654,0.15
OD1848,C033,P1609,2021-04-19,356,0.15
OD1849,C034,P1610,2021-04-07,686,0.35
OD1850,C035,P1611,2021-07-31,456,0.35
OD1851,C036,P1612,2021-11-14,516,0.35
OD1852,C037,P1613,2022-01-23,355,0.35
OD1853,C038,P1614,2022-04-21,465,0.55
OD1854,C039,P1615,2023-02-21,965,0.55
OD1855,C040,P1616,2023-03-09,1158,0.55
OD1856,C041,P1617,2021-09-07,264,0.55
OD1857,C042,P1618,2022-11-29,433,0.5
OD1858,C043,P1619,2021-07-29,562,0.5
OD1859,C044,P1620,2022-07-27,423,0.5
OD1860,C045,P1621,2022-07-05,621,0.5
OD1861,C046,P1622,2021-06-03,333,0.5
OD1862,C047,P1623,2021-07-11,236,0.3
OD1863,C048,P1623,2021-08-25,456,0.32
OD1864,C049,P1623,2022-04-02,963,0.25
OD1865,C050,P1623,2021-04-26,234,0.45
OD1866,C051,P1623,2022-03-18,456,0.15
OD1867,C052,P1624,2022-09-07,564,0.33
OD1868,C053,P1625,2023-01-27,634,0.42
OD1869,C054,P1626,2021-12-17,236,0.42
OD1870,C055,P1627,2021-04-06,444,0.39
OD1871,C056,P1628,2022-06-22,456,0.39
OD1872,C057,P1629,2021-10-06,963,0.39
OD1873,C058,P1630,2023-01-24,456,0.39
OD1874,C059,P1631,2021-11-27,1189,0.3
OD1875,C060,P1632,2022-08-10,1298,0.3
OD1876,C061,P1633,2022-01-09,1456,0.3
OD1877,C062,P1634,2021-11-18,1478,0.25
OD1878,C063,P1635,2022-09-26,256,0.25
OD1879,C064,P1636,2022-09-01,2698,0.3
OD1880,C065,P1637,2023-02-08,2364,0.3
OD1881,C066,P1638,2023-03-23,1236,0.3
OD1882,C067,P1639,2021-02-14,756,0.4
OD1883,C068,P1640,2023-02-21,326,0.4
OD1884,C069,P1641,2023-02-13,453,0.4
OD1885,C070,P1642,2022-05-15,326,0.4
OD1886,C071,P1643,2021-06-04,456,0.4
OD1887,C072,P1644,2021-11-24,675,0.4
OD1888,C073,P1645,2023-02-19,654,0.45
OD1889,C074,P1646,2022-01-19,654,0.45
OD1890,C075,P1647,2023-01-16,654,0.45
OD1891,C076,P1648,2021-10-21,654,0.47
OD1892,C077,P1649,2022-09-13,356,0.47
OD1893,C078,P1650,2022-09-20,686,0.46
OD1894,C079,P1651,2021-09-04,456,0.46
OD1895,C080,P1652,2022-09-25,516,0.46
OD1896,C081,P1653,2021-08-16,355,0.3
OD1897,C082,P1654,2021-03-11,465,0.3
OD1898,C083,P1655,2021-02-28,965,0.3
OD1899,C084,P1656,2023-01-30,1158,0.3
OD1900,C085,P1657,2022-11-04,264,0.3
OD1901,C086,P1657,2021-05-01,433,0.35
OD1902,C087,P1657,2021-07-11,562,0.35
OD1903,C088,P1657,2022-08-23,423,0.35
OD1904,C089,P1657,2021-09-07,621,0.35
OD1905,C090,P1657,2023-01-06,333,0.35
OD1906,C091,P1658,2022-11-12,236,0.35
OD1907,C092,P1659,2022-12-15,456,0.4
OD1908,C093,P1660,2021-09-01,963,0.4
OD1909,C094,P1661,2021-06-06,234,0.15
OD1910,C095,P1662,2021-11-03,456,0.15
OD1911,C096,P1663,2021-09-01,564,0.15
OD1912,C097,P1664,2021-04-19,634,0.55
OD1913,C098,P1665,2023-03-22,236,0.55
OD1914,C099,P1666,2021-02-12,444,0.55
OD1915,C100,P1667,2021-06-18,456,0.5
OD1916,C001,P1668,2022-07-04,963,0.5
OD1917,C002,P1669,2022-11-11,456,0.5
OD1918,C003,P1670,2021-04-18,1189,0.5
OD1919,C004,P1671,2022-08-05,1298,0.5
OD1920,C005,P1672,2021-10-08,1456,0.3
OD1921,C006,P1673,2022-02-24,1478,0.32
OD1922,C007,P1674,2021-02-21,256,0.25
OD1923,C008,P1675,2021-01-23,2698,0.45
OD1924,C009,P1676,2022-06-13,2364,0.15
OD1925,C010,P1677,2023-02-16,1236,0.33
OD1926,C011,P1678,2021-03-16,756,0.42
OD1927,C012,P1679,2022-10-11,326,0.42
OD1928,C013,P1680,2021-10-10,453,0.39
OD1929,C014,P1681,2022-02-02,326,0.39
OD1930,C015,P1682,2022-08-11,456,0.39
OD1931,C016,P1683,2021-01-10,456,0.39
OD1932,C017,P1684,2022-04-23,456,0.3
OD1933,C018,P1685,2021-08-28,456,0.3
OD1934,C019,P1686,2022-02-10,236,0.3
OD1935,C020,P1687,2022-03-13,996,0.25
OD1936,C021,P1688,2021-12-16,654,0.25
OD1937,C022,P1689,2022-11-02,456,0.3
OD1938,C023,P1690,2021-08-17,785,0.3
OD1939,C024,P1691,2022-08-18,365,0.3
OD1940,C025,P1692,2022-04-27,965,0.4
OD1941,C026,P1693,2022-11-18,444,0.4
OD1942,C027,P1694,2021-12-05,569,0.4
OD1943,C028,P1695,2022-05-10,475,0.4
OD1944,C029,P1696,2021-06-13,598,0.4
OD1945,C030,P1697,2022-07-03,536,0.4
OD1946,C031,P1697,2022-12-21,256,0.45
OD1947,C032,P1697,2022-03-24,456,0.45
OD1948,C033,P1697,2022-03-02,456,0.45
OD1949,C034,P1697,2022-07-20,745,0.47
OD1950,C035,P1697,2021-05-26,356,0.47
OD1951,C036,P1697,2021-08-22,1189,0.46
OD1952,C037,P1698,2023-03-12,426,0.46
OD1953,C038,P1699,2021-08-05,1126,0.46
OD1954,C039,P1700,2022-04-22,1145,0.3
OD1955,C040,P1701,2022-02-18,1235,0.3
OD1956,C041,P1702,2022-04-30,1564,0.3
OD1957,C042,P1703,2022-12-10,654,0.3
OD1958,C043,P1704,2022-01-19,854,0.3
OD1959,C044,P1705,2021-05-29,475,0.35
OD1960,C045,P1706,2022-12-12,475,0.35
OD1961,C046,P1707,2021-02-27,475,0.35
OD1962,C047,P1708,2021-11-10,475,0.35
OD1963,C048,P1709,2021-07-19,475,0.35
OD1964,C049,P1710,2022-08-03,475,0.35
OD1965,C050,P1711,2023-03-20,475,0.4
OD1966,C051,P1712,2021-08-14,475,0.4
OD1967,C052,P1713,2023-02-05,564,0.15
OD1968,C053,P1714,2021-10-21,478,0.15
OD1969,C054,P1715,2021-02-20,1264,0.15
OD1970,C055,P1716,2021-08-24,458,0.35
OD1971,C056,P1717,2021-09-23,899,0.35
OD1972,C057,P1718,2022-10-15,859,0.35
OD1973,C058,P1719,2022-04-23,758,0.35
OD1974,C059,P1720,2022-08-26,2354,0.55
OD1975,C060,P1721,2021-01-07,2344,0.55
OD1976,C061,P1722,2021-09-15,2453,0.55
OD1977,C062,P1723,2021-01-25,2154,0.55
OD1978,C063,P1724,2021-04-16,896,0.5
OD1979,C064,P1725,2021-12-11,756,0.5
OD1980,C065,P1726,2022-06-04,236,0.5
OD1981,C066,P1727,2021-02-05,475,0.5
OD1982,C067,P1728,2021-02-22,589,0.5
OD1983,C068,P1729,2022-04-18,365,0.3
OD1984,C069,P1730,2022-01-30,1233,0.32
OD1985,C070,P1731,2021-07-11,1233,0.25
OD1986,C071,P1732,2022-12-17,1233,0.45
OD1987,C072,P1733,2022-06-20,1233,0.15
OD1988,C073,P1734,2023-02-26,1233,0.33
OD1989,C074,P1735,2023-01-22,1233,0.42
OD1990,C075,P1736,2023-03-15,456,0.42
OD1991,C076,P1736,2021-05-23,456,0.39
OD1992,C077,P1736,2021-04-25,456,0.39
OD1993,C078,P1736,2022-02-14,456,0.39
OD1994,C079,P1737,2022-03-23,786,0.39
OD1995,C080,P1738,2021-02-14,786,0.37
OD1996,C081,P1739,2021-03-24,786,0.37
OD1997,C082,P1740,2022-01-25,786,0.37
OD1998,C083,P1741,2022-02-01,786,0.37
OD1999,C084,P1742,2021-02-05,786,0.37
OD2000,C085,P1743,2022-05-08,569,0.4
OD2001,C086,P1744,2021-04-10,569,0.4
OD2002,C087,P1745,2022-07-31,569,0.4
OD2003,C088,P1746,2023-02-15,569,0.4
OD2004,C089,P1747,2022-08-01,569,0.4
OD2005,C090,P1748,2021-10-18,569,0.34
OD2006,C091,P1749,2021-06-25,569,0.34
OD2007,C092,P1750,2021-05-01,569,0.34
OD2008,C093,P1751,2022-09-25,456,0.34
OD2009,C094,P1752,2022-04-26,759,0.34
OD2010,C095,P1753,2023-02-03,478,0.38
OD2011,C096,P1754,2021-07-13,566,0.38
OD2012,C097,P1755,2022-01-22,369,0.38
OD2013,C098,P1756,2022-03-12,456,0.38
OD2014,C099,P1757,2022-12-06,1145,0.38
OD2015,C100,P1758,2022-11-12,1174,0.21
OD2016,C001,P1759,2022-05-28,1136,0.21
OD2017,C002,P1760,2021-08-16,1562,0.21
OD2018,C003,P1761,2021-01-31,465,0.21
OD2019,C004,P1762,2022-03-11,456,0.21
OD2020,C005,P1763,2022-05-25,789,0.22
OD2021,C006,P1763,2023-03-28,1325,0.22
OD2022,C007,P1763,2022-01-19,1236,0.22
OD2023,C008,P1763,2022-04-02,456,0.22
OD2024,C009,P1763,2021-01-25,789,0.22
OD2025,C010,P1764,2023-01-20,456,0.22
OD2026,C011,P1765,2022-02-05,2362,0.3
OD2027,C012,P1766,2023-01-21,1265,0.3
OD2028,C013,P1767,2021-07-15,789,0.3
OD2029,C014,P1768,2022-11-09,1236,0.3
OD2030,C015,P1769,2022-08-23,1145,0.3
OD2031,C016,P1770,2022-06-25,1256,0.3
OD2032,C017,P1771,2023-02-24,789,0.14
OD2033,C018,P1772,2021-12-24,1236,0.14
OD2034,C019,P1773,2021-02-06,456,0.14
OD2035,C020,P1774,2021-06-05,789,0.14
OD2036,C021,P1775,2022-08-24,456,0.12
OD2037,C022,P1776,2023-01-27,2362,0.12
OD2038,C023,P1777,2021-11-29,1265,0.12
OD2039,C024,P1778,2022-07-07,789,0.12
OD2040,C025,P1779,2022-07-16,1236,0.12
OD2041,C026,P1780,2022-01-30,1145,0.12
OD2042,C027,P1781,2021-06-23,1256,0.34
OD2043,C028,P1782,2021-03-08,789,0.34
OD2044,C029,P1783,2021-07-25,789,0.34
OD2045,C030,P1784,2021-04-09,789,0.34
OD2046,C031,P1785,2022-06-08,789,0.34
OD2047,C032,P1786,2021-05-06,789,0.34
OD2048,C033,P1787,2021-01-02,789,0.44
OD2049,C034,P1788,2021-03-06,789,0.44
OD2050,C035,P1789,2022-01-24,456,0.44
OD2051,C036,P1790,2022-06-14,2354,0.44
OD2052,C037,P1791,2021-11-25,1456,0.44
OD2053,C038,P1792,2021-12-20,1265,0.1
OD2054,C039,P1793,2021-03-09,1265,0.1
OD2055,C040,P1794,2021-02-22,1265,0.1
OD2056,C041,P1795,2021-04-02,1265,0.3
OD2057,C042,P1796,2022-01-09,1265,0.3
OD2058,C043,P1797,2023-02-24,965,0.3
OD2059,C044,P1798,2023-03-31,1158,0.25
OD2060,C045,P1799,2022-10-06,264,0.25
OD2061,C046,P1800,2022-04-06,433,0.3
OD2062,C047,P1801,2021-09-10,562,0.3
OD2063,C048,P1802,2021-11-12,423,0.3
OD2064,C049,P1803,2021-06-10,621,0.4
OD2065,C050,P1804,2022-05-24,333,0.4
OD2066,C051,P1805,2022-02-02,236,0.4
OD2067,C052,P1806,2021-01-12,456,0.4
OD2068,C053,P1807,2022-05-12,963,0.4
OD2069,C054,P1808,2021-11-04,234,0.4
OD2070,C055,P1809,2022-03-14,456,0.45
OD2071,C056,P1810,2023-02-08,564,0.45
OD2072,C057,P1811,2021-09-28,634,0.45
OD2073,C058,P1812,2022-03-11,236,0.47
OD2074,C059,P1813,2021-11-10,444,0.47
OD2075,C060,P1814,2022-12-27,456,0.46
OD2076,C061,P1815,2021-11-25,963,0.46
OD2077,C062,P1816,2023-01-26,456,0.46
OD2078,C063,P1817,2021-11-11,1189,0.3
OD2079,C064,P1818,2022-03-17,1298,0.3
OD2080,C065,P1819,2023-03-06,1456,0.3
OD2081,C066,P1820,2021-04-19,1478,0.3
OD2082,C067,P1821,2021-08-21,256,0.3
OD2083,C068,P1822,2021-07-04,2698,0.35
OD2084,C069,P1823,2022-12-01,2364,0.35
OD2085,C070,P1823,2022-08-04,1236,0.35
OD2086,C071,P1823,2021-05-21,756,0.35
OD2087,C072,P1823,2022-04-22,326,0.35
OD2088,C073,P1823,2021-06-19,453,0.35
OD2089,C074,P1824,2022-04-10,326,0.4
OD2090,C075,P1825,2022-12-07,456,0.4
OD2091,C076,P1826,2021-12-27,675,0.15
OD2092,C077,P1827,2022-09-23,654,0.15
OD2093,C078,P1828,2022-01-11,654,0.15
OD2094,C079,P1829,2022-04-28,654,0.35
OD2095,C080,P1830,2021-03-17,654,0.35
OD2096,C081,P1831,2021-06-11,356,0.35
OD2097,C082,P1832,2022-03-13,686,0.35
OD2098,C083,P1833,2021-06-29,456,0.55
OD2099,C084,P1834,2022-08-09,516,0.55
OD2100,C085,P1835,2021-10-13,355,0.55
OD2101,C086,P1836,2023-03-17,465,0.55
OD2102,C087,P1837,2022-12-08,965,0.5
OD2103,C088,P1838,2023-02-28,1158,0.5
OD2104,C089,P1839,2021-06-15,264,0.5
OD2105,C090,P1840,2022-07-08,433,0.5
OD2106,C091,P1841,2022-09-07,562,0.5
OD2107,C092,P1842,2022-02-11,423,0.3
OD2108,C093,P1843,2021-02-06,621,0.32
OD2109,C094,P1844,2022-11-06,333,0.25
OD2110,C095,P1845,2021-11-04,236,0.45
OD2111,C096,P1846,2022-06-29,456,0.15
OD2112,C097,P1847,2021-10-06,963,0.33
OD2113,C098,P1848,2022-11-03,234,0.42
OD2114,C099,P1849,2022-04-25,456,0.42
OD2115,C100,P1850,2021-12-05,564,0.39
OD2116,C001,P1851,2021-07-08,634,0.39
OD2117,C002,P1852,2021-02-07,236,0.39
OD2118,C003,P1853,2022-02-02,444,0.39
OD2119,C004,P1854,2022-04-16,456,0.3
OD2120,C005,P1855,2021-03-29,963,0.3
OD2121,C006,P1856,2021-02-27,456,0.3
OD2122,C007,P1857,2023-01-12,1189,0.25
OD2123,C008,P1858,2023-03-02,1298,0.25
OD2124,C009,P1859,2022-08-01,1456,0.3
OD2125,C010,P1860,2023-02-22,1478,0.3
OD2126,C011,P1861,2021-09-24,256,0.3
OD2127,C012,P1862,2021-10-30,2698,0.4
OD2128,C013,P1863,2023-02-03,2364,0.4
OD2129,C014,P1864,2021-07-05,1236,0.4
OD2130,C015,P1864,2023-02-15,756,0.4
OD2131,C016,P1864,2023-03-28,326,0.4
OD2132,C017,P1864,2021-10-27,453,0.4
OD2133,C018,P1864,2023-03-30,326,0.45
OD2134,C019,P1864,2022-08-04,456,0.45
OD2135,C020,P1864,2021-12-02,456,0.45
OD2136,C021,P1865,2021-10-28,456,0.47
OD2137,C022,P1866,2021-05-25,456,0.47
OD2138,C023,P1867,2021-11-08,236,0.46
OD2139,C024,P1868,2021-01-20,996,0.46
OD2140,C025,P1869,2022-04-26,654,0.46
OD2141,C026,P1870,2022-08-25,456,0.3
OD2142,C027,P1871,2021-10-24,785,0.3
OD2143,C028,P1872,2021-06-21,365,0.3
OD2144,C029,P1873,2021-10-30,965,0.3
OD2145,C030,P1874,2021-11-18,444,0.3
OD2146,C031,P1875,2023-03-08,569,0.35
OD2147,C032,P1876,2022-03-24,475,0.35
OD2148,C033,P1877,2023-02-21,598,0.35
OD2149,C034,P1878,2023-03-01,536,0.35
OD2150,C035,P1879,2021-04-12,256,0.35
OD2151,C036,P1880,2021-07-28,456,0.35
OD2152,C037,P1881,2021-11-09,456,0.4
OD2153,C038,P1882,2021-04-14,745,0.4
OD2154,C039,P1883,2021-12-18,356,0.15
OD2155,C040,P1884,2022-03-20,1189,0.15
OD2156,C041,P1885,2021-04-05,426,0.15
OD2157,C042,P1886,2021-04-19,1126,0.12
OD2158,C043,P1887,2021-05-10,1145,0.12
OD2159,C044,P1888,2022-08-16,1235,0.12
OD2160,C045,P1889,2021-01-29,1564,0.34
OD2161,C046,P1890,2021-05-08,654,0.34
OD2162,C047,P1891,2022-02-12,854,0.34
OD2163,C048,P1892,2022-04-29,475,0.34
OD2164,C049,P1892,2022-08-27,349,0.34
OD2165,C050,P1892,2021-07-29,350,0.34
OD2166,C051,P1892,2021-02-08,351,0.44
OD2167,C052,P1892,2022-12-09,352,0.44
OD2168,C053,P1892,2021-08-24,353,0.44
OD2169,C054,P1893,2021-07-12,354,0.44
OD2170,C055,P1894,2022-09-16,355,0.44
OD2171,C056,P1895,2022-05-04,356,0.1
OD2172,C057,P1896,2021-12-04,999,0.1
OD2173,C058,P1897,2022-07-05,555,0.1
OD2174,C059,P1898,2022-10-08,555,0.3
OD2175,C060,P1899,2022-03-16,555,0.3
OD2176,C061,P1900,2022-10-12,555,0.3
OD2177,C062,P1901,2021-07-17,1025,0.25
OD2178,C063,P1902,2022-03-01,1025,0.25
OD2179,C064,P1903,2021-03-12,1025,0.3
OD2180,C065,P1904,2021-02-03,555,0.3
OD2181,C066,P1905,2022-07-15,599,0.3
OD2182,C067,P1906,2022-05-28,555,0.4
OD2183,C068,P1907,2021-07-11,555,0.4
OD2184,C069,P1908,2022-02-24,565,0.4
OD2185,C070,P1909,2021-07-28,555,0.4
OD2186,C071,P1910,2021-04-20,999,0.4
OD2187,C072,P1911,2021-07-03,999,0.4
OD2188,C073,P1912,2023-03-01,999,0.45
OD2189,C074,P1913,2021-10-11,999,0.45
OD2190,C075,P1914,2022-07-14,1119,0.45
OD2191,C076,P1915,2022-09-28,1119,0.47
OD2192,C077,P1916,2021-04-21,1119,0.47
OD2193,C078,P1917,2022-04-15,1119,0.46
OD2194,C079,P1918,2021-04-11,985,0.46
OD2195,C080,P1919,2021-06-15,985,0.46
OD2196,C081,P1920,2023-01-29,985,0.3
OD2197,C082,P1921,2022-01-21,985,0.3
OD2198,C083,P1922,2021-04-07,985,0.3
OD2199,C084,P1923,2022-09-23,369,0.3
OD2200,C085,P1924,2022-01-11,399,0.3
OD2201,C086,P1925,2021-08-08,399,0.35
OD2202,C087,P1926,2021-01-05,399,0.35
OD2203,C088,P1927,2022-05-01,399,0.35
OD2204,C089,P1928,2023-03-01,555,0.35
OD2205,C090,P1928,2021-06-23,555,0.35
OD2206,C091,P1928,2022-03-06,555,0.35
OD2207,C092,P1928,2023-03-05,555,0.4
OD2208,C093,P1928,2021-10-19,675,0.4
OD2209,C094,P1928,2022-04-29,675,0.15
OD2210,C095,P1929,2022-12-04,675,0.15
OD2211,C096,P1930,2022-02-09,654,0.15
OD2212,C097,P1931,2021-10-05,654,0.35
OD2213,C098,P1932,2023-02-18,654,0.35
